text,label
"@user Wolfsburg, aber danke, hab schon was gefunden",2
Derp meine Laune will nicht so recht steigen ^^,0
RT @user: Seit Kumpel und helft den «The bianca Story» Stollen zur freien Musik zu bauen — http http,1
"RT @user: Ich komme gerade von einer Veranstaltung aus Leonberg, wo es nicht um #Politik ging, sondern um private Sachverhalte. Das w…",2
@user same here .. hast wohl auch noch keine Ferien?,0
Wahre Liebe bedarf oft keine Worte,1
Kuscheln im Frost wäre jetzt genau das richtige :D,2
@user PIO PIO PIOPIOPIO KLACK KLACK *nachlade-bewegung mach*,0
"Aufgabe ""Schnelles Feuer"" abgeschlossen http #Android #AndroidGames #gameinsight",1
"@user sicher, aber nicht um Zwölfe bei der Nacht. ;-)",2
mir...ist.......so.......scheiße....warm........ich.....sterbe......gleich.,0
"RT @user: Aus ""Der Dicke"" wird ""Die Kanzlei""! Drehstart für sechs neue Folgen ab 29. Oktober. #PrDasErste",1
@user Jetzt muss ich dich wohl bestrafen. :-),2
@user habs eben auch bemerkt. son shit. was war wieder bestimmt dreckssport.,0
Der Fehler ist wohl nur mir aufgefallen... Bin ich kleinlich oder verlange ich gar zu viel? Ach fuck that.. Ich dreh mir noch eine.,1
Unvergleichlicher Bio-Kräutertee aus England: Pukka Herbs: It’s Pukka – harmonische Geschmacksvielfalt im Teeb... http,2
Evernote wird mir unsympathisch #Samsung #Telekom,0
@user da macht mein Opa auch noch Krach (der schaut Boxen bis 1 Uhr),1
"@user Danke, ich gebe mir Mühe. &lt;3",2
@user Sieht etwas unterwältigend aus :( Schade.,0
Schweiz: Gemüseproduzenten kritisieren Energiestrategie http,1
"Morgen ist es soweit und wir haben die Ehre am LVL 4 Festival, mit vielen anderen großartigen Bands zu spielen :D... http",2
@user Schlüssel vom Keyserver http aktualisieren klappt nicht :-/,0
Schwesig - Über Betreuungsgeld muss verhandelt werden http,1
"Awww, die @user sieht während des Schlafens voll niedlich aus x3",2
Mansche Nachrichten versauen dir echt den Abend. ;( Schade das ich ihn nie treffen konnte. #RIPLou #LouScheimer,0
Oberliga Nord: Ausgerechnet #Gutsche trifft - @user mit 1:0-Arbeitssieg gegen Strausberg http,1
Good girl. “@MoDeutschmann: Laura feiert den #Neuer so ab. Unfassbar.”,2
Als #Täter findet man schnell den #Schuldigen. Keiner könnte die Rebellen (#Herzfresser) vermuten. #UK #USA #France #Syrien #Giftgas #Krieg,0
"SÄNGERIN SUCHT BAND-TRIO-DUO #Musiker #Künstler #Bands #Kostenlose #Kleinanzeigen: Sympathische, sehr zuverläs... http",1
@user willkommen unter meinen Followern und in meinem Twitterchannel :D lg kali,2
"@user Sowas macht nur unglücklich. Wichtiger sind doch die, die bleiben, oder?",0
Liebe @user sprengt ein fussballspiel via tv air übers handy ohne wlan die rechnung? Hab noch 16 MB Restdatavolumen,1
@user hahah. Habs n Georg auch schon vorgeschlagen für Montag aber er will sich net lächerlich machen xD,2
Oh ja -.- Sehr hilfreich mit Hunger Epic Meal Time zu gucken... well done Laura.. well done..,0
"Sex porno : Ein freches und versautes Girl scharf auf harten, tabulosen Sex http",1
@user träum was schönes.,2
"Wenn deine Freunde Abend für Abend was unternehmen und du nicht dabei sein kannst, ist das ziemlich deprimierend.",0
«Streicht beim Sprechen seinen Bart aufwärts!» - verblüffende Fakten aus dem Schwinger-Guide. http #esaf #srfschwingen,1
RT @user: Zauberhaften #FF back @user @user @user @user @user @user @user @user…,2
RT @user: @user Nö! Dich kann LEIDER KEINER Topen !!!!,0
Windows 8: Bundesregierung warnt vor behördlichem Einsatz: Die Bundesregierung hält Windows 8 laut einem Zeitu... http,1
Hey ho leute heute zuhause chillen und was geht bei euch ❤😊,2
@user warum das O_O wiesooooo??? sollte ich lieber schreiend weg rennen O_O,0
News aus Hofgeismar: Grebenstein erhält Preis vom Bund http #hna,1
"Hatmantöne: going for the gold: Wiederentdeckt auf meinem mp3-Player, vorher nie richtig wertgeschätzt: GOING FOR... http",2
"@user ähhhh. also ich bin grad nich so geil drauf, erst heim zu gehen und dann nochmal weg. ich hab hunger ;_;",0
Neuer Beitrag: Arme Google Server - Speicher http #google-server #gronkh-videos #sarazar-videos #sarazarlp #youtube-s,1
"Leute die zuviel Inhalt von Büchern &amp; Filmen verraten, verraten auch: wann der Nachbar Sex hat, nach Hause kam, den Müll raus bringt usw. :)",2
@user ach scheiße... meine ausbildung :/,0
"[M-Business] net mobile AG macht trotz Umsatzplus Verlust, Vodafone einigt sich über 130 Mrd Dollar-Deal mit Verizon. http",1
RT @user: @user @user @user @user @user @user @user @user Danke wäre schön.Gruß a…,2
Das Bison Steak war in Ordnung. Bea's Rupsteak eher zäh. Ganz ehrlich: hab schon bessere Steakhäuser besucht. http,0
"#Kfz Gutacher aus Hessen, Adolph-Kolping-Straße 18 in 63512 Hainburg: Ingenieurbüro Schaumburg http",1
Hausarbeit geschafft.,2
"Schade, bei VIVA's Bully Beatdown wird garnicht der Typ aus Schuh des Manitu zusammengeschlagen.",0
"Lah mich twittere. Ich lueg jetzt fluch der karibik. ""Klar soweit?!""",1
@user Haha! Besser gehts kaum noch. Nur in Ausnahmefällen also...,2
Spiessich jeht jar nich. Nur wenn ick grille denn spiessich Fleisch uffn Spiess.,0
@user truuu #TipsFromHartley,1
Kein Problem @user :)) Liebe Grüße und eine gute Nacht,2
Na gut. Dann eben nicht. #LastTweets,0
International (16:45) - Nani verlängert in Manchester bis 2018: Manchester United hat den Vertrag mit dem port... http,1
@user oooo Happy Day oooooHappy Day Happy Happy Day Day Happy Day was für ein Tag Danke Danke my Hero,2
21 Infuriating Instagram Cliches | @user http,0
@user umm,1
Mkhitaryan zum zweiten. Wat ne geile Bude aber auch #bvb,2
Grausame erste Hälfte bis hier hin. Die zweite kann nur besser werden! #KoerbefuerD,0
http Berlin Seitensprung gesucht? Wir machen Deinen Wunsch wahr,1
Bushido war einkaufen :) http,2
@user Nicht cool :c,0
Lost Planet 3: Die Auswirkungen extremer Kälte auf den menschlichen Körper http,1
@user @user Diese Gewalt an diese armen Geräte nehmen auch immer mehr zu...sowas..;D,2
http Schauen Sie die kleinen Cabrios an: Null Charme null Image null Fun Der Lotus hat alles - Ihr Nachbar platzt vor Neid,0
RT @user: Deutsche Telekom überwacht ihre Kunden im grossen Stil http,1
@user @user Kann ich das Rezept bekommen? Klingt jedenfalls sehr lecker :),2
RT @user: Riiiesen Aus.mist.aktion. #daaruumkleiderschrank #flohmarkt #klamotten #alt #neu http,0
"@user korrekt. Aber das Bild, dass von Sölle stammt, geht den Versuch ein, Auferstehung fürs Leben zu übersetzen. Gottes hilft mit.",1
Einmal wieder klein sein mit der coolsten! Forever young ∞ @user http,2
in Nürnberg scheint störung bei O2. Jedenfalls alles was mit PLZ 9 KEIN INTERNET,0
RT @user: Gladbecker Geiseldrama: 54 Stunden Staatsversagen (von Reiner Burger) http,1
@user Mach ich doch gern Schatzi 😊😘😘❤❤ Oh Gott und was war Mi nochmal ... ? 😂😂,2
@srbachchan #shamitabh #piddly #shamitabhtrailerlaunch .... piddly si baatien...!! yeah!!! http://t.co/r3r1bqklqe,0
@shaziailmi kya hua??? haar bardaash nahi hua. ur cm candidate ran &amp; u followed her running from @timesnow #aapsweep #aapstorm #aap,1
i can listen crackers sounds.. out side the courtyard.. #indvssa #indiavssouthafrica,2
I think vai app padhtey hongey plzz mai appse milna chata hu,0
abp ka bachha hogya kya :,1
masha allah good....yeh hain meri hindi,2
@someUSER capello had a draw in his 4th game with juve in the serie a (2004/2005) . ,0
guddu hmara bada ho k jarur politican banega  .  .  .  . aaaiiiyyyeeee .  .  .  . ,1
yaar aankh khuli ni aur ye padh liya din hi kharab hai,2
shaan is like .  .  question kahin mujh par na aajaye :p,0
rt @rewati5: *yawning* finally it's a win! #indvsuae,1
uae batsman !!kuchh samay to guzaaro crease pe #indvsuae,2
Bahut log hai jo aapse baat karna chahte hai..plzzzzzz dn't brk thr hearts sir plzzzz,0
Tu dekh liyo ?? ,1
ye bhi add kr dete garbage bin,2
contra mein 30 lives ke liye sachme chit tha ?  ?  :( kabhi pata hi nahi tha :'(,0
"kaash viva me ese rone se marks mil jaya krte .  .  .  .  "" sir padha toh tha pr abi yaad nhi aa rha  .  .  .  . boohoohoo ""  :p ;)",1
"lucky shops are coming to nyc ! : the sale of the season hosted by lucky magazine with grammy winner jennifer hudson ,  starts november 1 .  .  . ",2
Next year😜 ,0
"&amp; i think i m d only laziest kaam s jee churaane vaala , meet all d baap of aalasis , nikahtoo of india #rahulonleave",1
that movie flight with denzel looks really good !  may have to go check it out,2
"i never believed in this sort of stuff but when i read it ,  i found that this is true",0
#ind is definitely going to win tomorrow's match #indvsuae #cwc15,1
mera kuch ni malum main kb shopping  kr lu ,2
anyone else find it entertaining that ash wednesday and national margarita day fall on the same day ? ,0
mostly gls k parents aise hi hote h ... or ye tumhe pehli br pta chla h kya jb itna feel hota h to log bf q bnate h itne sare .... nautanki .... ,1
bed ke pichhe se contra ka poster kahan gaya ?  ? ,2
Salman Bhai yeh bajrangi bhaijan pe comment aa rhe hai is movie ko nhee dekhna,0
Aaray Yaar koi toh bolo sab comment kar re khali kispe baat karinge bhi,1
script ke jagah homework ka puchti tab pta chalta uske rug rug me acting hai :d,2
syrian delegation withdrew from 1st session of the non-aligned movement summit in iran as mohamed morsi addressed #syria crisis,0
gf hi to bna rhe h yha ... kranti wranti to bad me hoti rhegi ;) ,1
indiaaah india - with ever cheer and with every run pakistan like mohd. irfan will crumble and be all over the place #indvspak,2
bhaiyo aman ki bto m mt aana ye bjp ko bdnam karne ki sajish hai .  ab aap log congress ke piche kyu ni padte unse dosti ho gayi hai aap logo ki isliye . ,0
jaago hinduo jaago murkh na bano ye kejri bhi deshdrohi gadaar hai like congress,1
modi ji aage chalo haem aapki jarurat hai,2
aap to paagai thai channelwale bhi,0
Man is doing like a man does ... ,1
aese mat bol yar kuch aisa kar k dikha k tere parents khud khe k ye hmari beti h . ,2
sophia grace and rosie: we know one of your songs !  !  the sun comes down na na na na @someUSER http/URL,0
#entrepreneur #angelinvestor pitch in on the new birthday party / super bowl sunday treat http/URL,1
Kaha par hai,2
@someUSER perhaps they want a 3rd choice hahaha !  like ben amos at #mufc,0
good news he is going to be father,1
Yar ashu tm had par kr rhe ho. Plz bs kr yr. . .itna nonsense mt bolo,2
agn d so cld LYF n itz tricks ... #fedupvdit ,0
Han dhund ra hu k db ka default passed kya h ,1
sir orissa pe kavi aao na.plz...,2
dilli yeh #aap ne kya kiya? #delhidecides #delhielections,0
@fully_fundoo koi engineer thali baitha ho to mujhe ye bata do bhai ki ye 10 wale recharge me kitne milenege #unionbudget2015 #sabkabudget,1
Mare favroute sallu vi...,2
Tera post aur madhur bhandarkar ki movies ek jaisi hai .. a good one but noone will apprehend ... ,0
supperrb salman khan..,1
this is fake news shame on you media usa how much given you money blady media  .  .  .  .  .  .  . ,2
sir wanted ki sequel kab aa rahi sir tere naam ke baad wanted ke baad dabang ab bajrangi bhaijaan,0
kahan kahan memory se khod laate ho guddu bhai,1
Jis jis ko MH ki full form pta hai thoko like  p  D ,2
"roz is waqt chipkte hai biwi se ,  aaj chipke hue hai tv se .  .  . aayyiiii",0
naye patakhe kharid lo yaar ye purane bomb to fuss ho gye h ab tak .  .  .  .  . ,1
Bade dhayan se dekh rahe ho,2
i am bigg fan of salman khan iam pakistani love love uuuu salman khan,0
kaise ho ,1
anna ji aap agar sath aaye dilli nahni valki hindustan ko bjp aur congress mukt kar dengei,2
just touched down in a practically balmy london. helsinki was fun as ever. last night we saw shamitabh. fun movie with parts shot in finland,0
friends ap roj 500 rupees apko free milega,1
Did da big bash thing work ? Try big bear hug ? Dat stuff my friend never fails ;) ,2
my xbox live ends tomorrow :( mw3 and gears3 all day !  hit me up ! ,0
Toh seekh leta chalana ,1
akhil sharma chk this out,2
"@gurmeetramrahim msg movie teaches to walk on right path in life ,to serve the poor people #blockbustermsg",0
Ap ab fresh mind se ho? ,1
#delhidecides:this is definitely our #photooftheday after the #aapstorm yesterday! for more- http://t.co/omiztklncu http://t.co/ajrse5evmy,2
"bola hai admin  ,  aankhe kholo duites  ,  know the all facts",0
Apki movie me sbko bolna hai jai siya ram tab eed manegi acchi...,1
"Salman sir evry1 says m ur die heart fan, ,bt m ur huge huge huge huge huge huge crazy crazy die heart fan of urs",2
Ye kya bomb dikha Rahe ho ,0
meri mummy jb bhi kohra dekhti h tb kehti h cap pehno us pr mufler daalo n inner pehno fir sweater us jacket n socks n thermal pyjama .  .  .  .  .  . n i always used to say - ni mummy thand ni lg rhi h .  .  .  . n ske keeps putting clothes on me .  .  .  .  .  . luv u mom .  .  .  . ,1
"niggas boutta be droppin like flies down georgetown tomorrow  ,  you wont catchh me there  ! ",2
"ab jindagi mai kabhi bhi ""dettol dettol dettol"" sununji, bc sirf #indvspak yaad aayega.",0
Uske liye b koi to ladka hoga na ,1
m bhi  .  .  . m bhi .  .  .  katai chipak gya jabrang tareeke se,2
"kya yar ,  happy new year dekhao naa",0
anna je bhi fix ho gye h,1
aaj border star group par aur tirangaa zee cinema par aani chaahiye .  .  .  .  .  :p,2
"harden got 25pts in the 3rd .  damn ,  maybe lin and harden can get my rockets to the playoffs . ",0
Bol to ra tha k time lagta hai ,1
hehehehe .   .  . john cena ka sticker .   . really bachpan yaad aa gaya,2
arrey !  !  mai to comments padhne aya tha .  ab tak koi comments nahi aye .  lagta hai mai jaldi agya .  :p chalo baad me aata hu . ,0
Kon kehta hai ladki hasi tofasi . . ....... Arz kiya hai . . . . . Hasna to ladki ki ada hai . . ........ Jo ise mohbat samje wo gadhahai . . . .  p ,1
hoti hai bcoz parents kar chillate hai aur bf par had se zyada trust karte hai  .  usse bolo ki apne parents ki sune,2
acha ji .... aisa kya ???? bt we wer nt lyk dt knd f seniors .... i mean hum to aise ni the ....  -D ,0
Bhak sale place bataun r koe kam nae h kya mujhe ,1
great guddu,2
koi aur kaam dhandha nhi hai ? kal monday hai  p ,0
"coni is still looking for volunteers for the painting project that is expected to be completed on saturday ,  november 10 and november 17 . ",1
"i'm not the go out type .  saturday nights are my  "" stay up all night with the fellas on 360 ""  night ,  but i think i'll dive into paterno's bio . ",2
kkk ,0
sir .  .  chehre pr mat jaiye .  .  bahut nautanki baaj hai yeh launda .  .  :p,1
"garbage bin ,  waha pe petrol ki tanki hoti hai aur har baar sambhalke baithna padta hai aur brake lagte time bahut zooro se lagti hai :/",2
"Thodi or jagha ho to . . Call cntr b khol dena ak , logo ko job b mil jayge . . . ",0
mujhe lag rha h koi admin ham sab ko dhokha de rha h..,1
1992 me kharide hue patakhe aaj bhi pakistani nahi jala paye!!! #indvspak #indwins,2
athens (reuters) - greek lawyers launched their defense of a prominent journalist on thursday charged with break .  .  .  http/URL,0
think i might go see flight tomorrow just because denzel washington  .  . ,1
Baby now itz allready 4.06 com naa waiting ..,2
Breathig problem ho gayi thi raat mein bahut ,0
wifi ni h ,1
Gm?? ,2
Are mujhe mammi k sath rehna hai mam ,0
sir app jarur c m banoge advance me badhai ho,1
"aapne to bs gfts par e focus kra h , itta hisab laga rakha h gfts ka ,  o ",2
bhai kaha gum ho gye,0
modi ka majak to obama ne udaya tha :-d,1
@someUSER i wanted you to know that here in argentina is going to make a directioner fest 10 november te amo te amo te amo ! ,2
rt @ramaninsan33: @gurmeetramrahim #msgrevolution #msgyouthicon dear dadddd its all because of uuuuu,0
i hope i can get a ticket to the #1d concert in belgium !  !  ! you can't order them till saturday ! pfff .  .  . :s,1
ramdev baba baba nahu hai . neta hai . or badmash bi hai . ,2
Ye Pakka hit h koi sala rok Ni sakta bhai ke film ko hit hone se,0
"guddu ko koi centre fresh de do ,  hamesha bakar bakar ke chakkar mai pit jata hai .  :d",1
jab udbilaao pit raha tha tab vo udbilaao ki layi hui chips khane mei mast ho gaya .  .  .  wah wah :p,2
sir delhi chunav me pehli baar mujhe aisa lag raha hai,0
Regards ,1
" "" dream high 2 premieres on feb 20th with eng sub thru kbs world !  ""  ok noted",2
channing tatum will be in white oak tomorrow .  .  . for all you stalkers out there,0
i think it got eaten by a grue . - pc friday - diablo iii (ptr patch 1 . 05) | http/URL http/URL,1
sidhi baat hai golves kisi ke bhi ho bhai thand me hath me ball chipakana ni chaiye bhot buri chipakti hai :-p,2
rupee ke girne se yaad aaya sonia gandhi ke tbyat kaise hai # pappu :p,0
sun jb jyega na to usse phele milne aaiyu mjhse ,1
dear @narendramodi tell all @bjp4india ruling states cms to urge farmers don't fall in rumours about #landacquisitionbill @amitshahoffice,2
Kaise ho bhai jaan mai apni gf k saath bajragi bhaijaan ka first show dekhne ja raha hu....,0
bhai aap toh hit ho,1
sab muslim bahi se gujaris h ki duwa karo ki yes ramjaan me yeto h aagle sal ramjaan me ni ho,2
"salman sir plzzzz sir madat kro sir mai 4saal se aapka number dhoond raha hu sir plzz madat kro mere parivar ko aapki jarurat hai salman sir plzzzz sir....yeh mera no...hai ..,.7355458113",0
"@someUSER look at the countries we're playing ,  we were 6th seeds .  also we're missing ched evans ,  bellamy ,  ramsey ,  collins etc etc ! ",1
it is a shame  !  !  ! ,2
"aaasaya kathula thoodhu vittu...sing this and sing line below in same ragga... ""stereo phonic sonata(sung as sun aata) #eksi #shamitabh",0
garbage bin bhai (faisal bhai) is baar to emotional hi kar diya tune .  .  .  vakai dad .  .  .  dad hi hote hai chahe saala kuch bhi ho jae .  .  .  missing him in every moment .  .  .  .  :),1
ye mauka mauka wali advertise kabi aayi maine toh abhi dekhi hai just .  .  .  .  . :d,2
@drgarekar kripaya mug bala chain hats dijiye.yakin maniye prabhuji souch ke baad chori nahin karunga. #railbudget2015,0
delhi chief secy greets ak with a bouquet. ak greets him with aap's manifesto :-) #aapsweep #aapstorm,1
